filename,true_label,ensemble_pred_label,resnet_f0_prob,resnet_f1_prob,resnet_f2_prob,resnet_f3_prob,resnet_f4_prob,deit_f0_prob,deit_f1_prob,deit_f2_prob,deit_f3_prob,deit_f4_prob,convnext_F0_prob,convnext_F1_prob,convnext_F2_prob,convnext_F3_prob,convnext_F4_prob,mednext_F0_prob,mednext_F1_prob,mednext_F2_prob,mednext_F3_prob,mednext_F4_prob,ensemble_probs,ensemble_f0_prob,ensemble_f1_prob,ensemble_f2_prob,ensemble_f3_prob,ensemble_f4_prob
a9761.jpg,F0,F0,0.85644734,0.031960033,0.026639927,0.0209619,0.06399082,0.7987236,0.117930375,0.031380415,0.02219367,0.02977202,0.91045606,0.020953583,0.02605655,0.020879542,0.021654334,0.9156554341316224,0.0204411000013351,0.0211227647960186,0.0204802732914686,0.0223003476858139,[0.82437855 0.07972133 0.02927353 0.02164622 0.04498037],0.8243785515886994,0.07972132985930686,0.02927352988318952,0.021646215512201836,0.04498037315660232
a9783.jpg,F0,F4,0.447073,0.109761536,0.03664953,0.04518302,0.3613329,0.31528193,0.032434538,0.027135277,0.02747938,0.59766895,0.92015886,0.019548703,0.020632012,0.02118706,0.018473385,0.9142296314239502,0.021146198734641,0.0216304082423448,0.0204371809959411,0.0225565787404775,[0.37385573 0.06680209 0.03136383 0.03534766 0.49263069],0.37385572563778047,0.0668020902989037,0.03136383277721526,0.03534766319156616,0.4926306880945345
a979.jpg,F0,F0,0.46550605,0.25907537,0.05088678,0.039942432,0.18458943,0.9111221,0.023678368,0.020557385,0.025101885,0.019540207,0.92302537,0.0194785,0.020286264,0.01904573,0.018164106,0.9178183078765868,0.0197567977011203,0.0208518598228693,0.020330362021923,0.0212426837533712,[0.71307052 0.12829926 0.03403712 0.03169768 0.09289542],0.7130705243614339,0.1282992581626756,0.03403711621322247,0.03169768376175972,0.09289541750090849
a9803.jpg,F0,F0,0.8592157,0.058690675,0.023765825,0.02914897,0.029178875,0.8474698,0.071872726,0.03115196,0.020005276,0.029500136,0.9169475,0.01995962,0.022095837,0.020031964,0.020965023,0.9173347353935242,0.0205580946058034,0.0201433580368757,0.0199914909899234,0.0219723619520664,[0.85269023 0.06601404 0.02786923 0.02406914 0.02935735],0.8526902312653084,0.06601403908718143,0.027869234355205257,0.024069140882535162,0.02935735440976966
a9843.jpg,F0,F0,0.47970548,0.2894481,0.06991366,0.054301996,0.10663079,0.86595374,0.019873522,0.024179036,0.02338638,0.066607356,0.924018,0.018879218,0.018132823,0.020405175,0.018564707,0.9182747602462769,0.0200979243963956,0.0206242017447948,0.0202994961291551,0.0207035895437002,[0.69428783 0.13968444 0.04450553 0.03712665 0.08439555],0.6942878255294596,0.13968444130294033,0.04450553420060929,0.03712665264747746,0.08439554631951336
a9898.jpg,F0,F0,0.89463186,0.025061145,0.020545704,0.048067126,0.011694077,0.90326387,0.022369517,0.027115287,0.020231973,0.027019301,0.90631187,0.032339253,0.024766296,0.018723067,0.0178595,0.914100706577301,0.020467322319746,0.0213829614222049,0.0210944283753633,0.0229545757174491,[0.89942748 0.0235658  0.02419547 0.03260315 0.02020809],0.8994274822721798,0.023565797713585353,0.02419547397862556,0.032603154328125605,0.02020809170748357
a9905.jpg,F0,F0,0.59898394,0.12415763,0.047083415,0.035330493,0.19444463,0.55480915,0.07549732,0.03212739,0.040055417,0.2975108,0.91914207,0.021179123,0.02278897,0.01995666,0.016933208,0.9164779782295228,0.02045688778162,0.0206962600350379,0.0205846894532442,0.0217842571437358,[0.57444234 0.09712412 0.03877451 0.03795545 0.25170359],0.5744423378534012,0.09712411562773306,0.0387745087023585,0.03795544733226661,0.25170359048424074
a9964.jpg,F0,F0,0.47970548,0.2894481,0.06991366,0.054301996,0.10663079,0.86595374,0.019873522,0.024179036,0.02338638,0.066607356,0.924018,0.018879218,0.018132823,0.020405175,0.018564707,0.9182747602462769,0.0200979243963956,0.0206242017447948,0.0202994961291551,0.0207035895437002,[0.69428783 0.13968444 0.04450553 0.03712665 0.08439555],0.6942878255294596,0.13968444130294033,0.04450553420060929,0.03712665264747746,0.08439554631951336
g38.jpg,F0,F0,0.36943752,0.34558737,0.066327885,0.038109403,0.18053778,0.66936743,0.03200602,0.03276689,0.027906535,0.23795308,0.8901077,0.01778733,0.023452632,0.019032175,0.04962014,0.9150452613830566,0.0202941298484802,0.0214060731232166,0.0208779331296682,0.0223764982074499,[0.53606527 0.17137552 0.04768289 0.03244114 0.21243518],0.5360652711859614,0.17137551637228646,0.04768288985993063,0.032441144416596644,0.21243517816522503
g39.jpg,F0,F0,0.7955154,0.108110525,0.033918194,0.025409881,0.037046093,0.57676864,0.06271807,0.030047208,0.026378307,0.30408785,0.9060081,0.019406335,0.019281432,0.019908918,0.035395205,0.915721595287323,0.0208292715251445,0.0210077334195375,0.0207921136170625,0.0216492228209972,[0.67398937 0.08289249 0.03176764 0.02594789 0.18540261],0.6739893662811048,0.08289248756436798,0.0317676435855078,0.0259478932907693,0.18540260927825009
g40.jpg,F0,F0,0.71894026,0.08467845,0.057019625,0.051625043,0.08773662,0.7321617,0.1677753,0.02430986,0.023987433,0.05176566,0.9173277,0.015625056,0.02017488,0.018399768,0.028472615,0.9168699979782104,0.0210860334336757,0.0208599250763654,0.0205047391355037,0.020679323002696,[0.72628552 0.13084337 0.03884753 0.03627082 0.06775276],0.7262855240541537,0.13084337019943768,0.03884753438221677,0.036270816201534266,0.06775275516265773
h1.jpg,F0,F0,0.88445115,0.030844614,0.02628312,0.026367074,0.032054074,0.9121797,0.025356323,0.021296898,0.02083902,0.020328,0.91726786,0.02119871,0.019644925,0.021431822,0.020456685,0.9175876379013062,0.0205563157796859,0.0200684107840061,0.0206678453832864,0.0211198162287473,[0.89985592 0.02779556 0.023513   0.02329593 0.02553959],0.8998559166973263,0.027795563960206573,0.02351299710296339,0.023295933321157872,0.025539588918345704
h15.jpg,F0,F0,0.83530205,0.06590146,0.03200161,0.024139479,0.042655382,0.9101567,0.020964826,0.021667613,0.019816618,0.027394166,0.91705775,0.021031307,0.019528288,0.021374257,0.021008369,0.9160594940185548,0.0205430686473846,0.0212569143623113,0.0203569643199443,0.0217835996299982,[0.87688801 0.04093667 0.0262605  0.02173789 0.03417693],0.8768880115828193,0.0409366654302003,0.026260501900676816,0.02173789066901862,0.034176930417284986
h19.jpg,F0,F0,0.29530546,0.044357542,0.058506366,0.060725108,0.5411055,0.68374765,0.06869111,0.02722194,0.021212013,0.1991273,0.91332996,0.018529411,0.019306311,0.020197429,0.028636867,0.9161874055862428,0.0208506099879741,0.0209727361798286,0.020149789750576,0.0218395926058292,[0.51110668 0.05787619 0.04112613 0.03877339 0.35111761],0.5111066784271452,0.0578761910882402,0.041126129474989996,0.03877338868910833,0.3511176123205162
h24.jpg,F0,F0,0.45843637,0.119838074,0.05991757,0.053565506,0.30824244,0.9149305,0.021193027,0.021477781,0.02120396,0.021194726,0.9176989,0.021724159,0.019667193,0.02165029,0.019259429,0.9153738021850586,0.0206678006798028,0.021227965131402,0.0205467771738767,0.0221836306154727,[0.71204424 0.06503527 0.03856213 0.03558687 0.14877149],0.7120442350320448,0.06503527148407795,0.03856213248075613,0.0355868700846117,0.14877149091850925
h26.jpg,F0,F0,0.78287256,0.06210703,0.034531023,0.036721904,0.083767466,0.901699,0.033402096,0.021348191,0.020823633,0.02272704,0.91866344,0.021712892,0.019402033,0.021373237,0.018848423,0.9142231345176696,0.0220999810844659,0.0217011254280805,0.0201813466846942,0.0217944625765085,[0.84888727 0.04615985 0.02720723 0.02788953 0.04985612],0.8488872741668655,0.046159845818982075,0.027207228254615242,0.027889532052710508,0.04985611970682668
h30.jpg,F0,F0,0.5907526,0.06985277,0.050730485,0.03821499,0.25044918,0.9136367,0.024377262,0.018904144,0.022904469,0.020177377,0.9204074,0.01941393,0.018731322,0.019747948,0.02169933,0.9169178605079652,0.020595945417881,0.0207649543881416,0.0203571207821369,0.0213642828166484,[0.77013267 0.0445886  0.03304918 0.02970915 0.1225204 ],0.770132667535397,0.04458859958248932,0.03304918495854287,0.02970914546214226,0.12252040246142847
h31.jpg,F0,F0,0.5570841,0.15185589,0.041659843,0.04571703,0.2036831,0.9017854,0.03472378,0.01911404,0.023339393,0.021037456,0.91999525,0.019459737,0.01816426,0.01995402,0.022426656,0.9173078536987304,0.0207703113555908,0.0208607725799083,0.0199774131178855,0.0210836250334978,[0.74858481 0.08678249 0.0291344  0.03328501 0.1022133 ],0.7485848058365326,0.08678249365598321,0.029134396251169332,0.03328500871587259,0.10221329554044233
h32.jpg,F0,F0,0.5221029,0.14252493,0.039626483,0.05089811,0.2448476,0.8862131,0.048062835,0.019400394,0.023417633,0.022905989,0.91966486,0.019286832,0.018171286,0.020019267,0.022857713,0.9177192449569702,0.0207255911082029,0.0207504387944936,0.0198978558182716,0.0209068544209003,[0.72438636 0.09004599 0.02838977 0.03563118 0.12154671],0.7243863567590125,0.09004598986411518,0.028389767371514937,0.03563117893906338,0.12154670706629406
h33.jpg,F0,F0,0.5234598,0.21130636,0.040029753,0.04516197,0.18004216,0.882726,0.04519131,0.021691322,0.020205338,0.030186027,0.91842294,0.020566745,0.019742616,0.021528779,0.01973899,0.9149274230003356,0.0214121416211128,0.0208906028419733,0.0204856880009174,0.0222840644419193,[0.72305212 0.11902022 0.02984174 0.03129717 0.09678875],0.7230521207200908,0.1190202190348695,0.029841735257205286,0.03129717389848263,0.0967887510893518
h40.jpg,F0,F0,0.47093502,0.25191587,0.043703467,0.043811247,0.18963441,0.9096521,0.025674706,0.020167967,0.020336812,0.024168417,0.917499,0.0207845,0.020218825,0.02139937,0.02009827,0.915277898311615,0.0213079135864973,0.0207017827779054,0.0205310937017202,0.022181311622262,[0.71466673 0.12622633 0.03062819 0.03076989 0.09770886],0.7146667258702217,0.12622633351878465,0.0306281889976155,0.03076989399657633,0.0977088576168017
h51.jpg,F0,F0,0.78006446,0.102216154,0.029169817,0.026865385,0.061684173,0.8882697,0.023664732,0.020877207,0.019781766,0.04740665,0.91806984,0.0205308,0.020386113,0.021151925,0.019861443,0.9158504009246826,0.0210878271609544,0.0209598634392023,0.0204254575073719,0.0216765478253364,[0.84017846 0.05857647 0.02456281 0.02293004 0.05375221],0.8401784606576418,0.0585764736076483,0.02456281081399897,0.022930040522573407,0.05375221439813761
h52.jpg,F0,F0,0.6108555,0.21389112,0.046609994,0.03677062,0.09187274,0.8868687,0.026826333,0.020312231,0.019788017,0.046204757,0.9167586,0.020949215,0.0205874,0.021483364,0.020221382,0.9159396886825562,0.0210681892931461,0.0209556780755519,0.0202945210039615,0.0217419303953647,[0.76419616 0.10996624 0.03200013 0.02733584 0.06650164],0.7641961593643478,0.10996623728254486,0.03200012536088769,0.02733584029434642,0.06650163769787325
h59.jpg,F0,F0,0.3235683,0.35017127,0.09014662,0.056536265,0.1795775,0.91794425,0.01790961,0.019865043,0.021083878,0.023197249,0.92506796,0.01752172,0.017006237,0.021371536,0.019032571,0.9163670539855956,0.0212923996150493,0.0203303843736648,0.0200428999960422,0.0219672918319702,[0.65377716 0.16558146 0.0511013  0.03684049 0.09269958],0.6537771632903682,0.16558145944082708,0.0511012996147821,0.0368404945672461,0.09269958308677638
h61.jpg,F0,F0,0.46550605,0.25907537,0.05088678,0.039942432,0.18458943,0.9111221,0.023678368,0.020557385,0.025101885,0.019540207,0.92302537,0.0194785,0.020286264,0.01904573,0.018164106,0.9178183078765868,0.0197567977011203,0.0208518598228693,0.020330362021923,0.0212426837533712,[0.71307052 0.12829926 0.03403712 0.03169768 0.09289542],0.7130705243614339,0.1282992581626756,0.03403711621322247,0.03169768376175972,0.09289541750090849
h63.jpg,F0,F0,0.45761135,0.26490244,0.055933565,0.048295815,0.17325686,0.9103673,0.024300005,0.020671213,0.025315234,0.019346163,0.92346984,0.019702798,0.019633833,0.018924287,0.018269189,0.9175511598587036,0.0197919197380542,0.0209553781896829,0.0204615648835897,0.0212399549782276,[0.70914246 0.13123443 0.03634337 0.03552883 0.08775092],0.7091424573653832,0.1312344250029444,0.03634337067608089,0.03552882675958802,0.08775092019600342
h67.jpg,F0,F0,0.60846436,0.14199479,0.039298713,0.04118861,0.16905351,0.91011584,0.01998599,0.02117633,0.02151819,0.027203612,0.918192,0.019737557,0.021745255,0.021238882,0.019086195,0.9183021187782288,0.0204405300319194,0.0203891713172197,0.0195918269455432,0.021276431158185,[0.77604854 0.07421213 0.02923072 0.0302606  0.09024801],0.7760485378022802,0.0742121254607476,0.029230723282391843,0.030260599756359415,0.09024801369822082
h68.jpg,F0,F0,0.6899,0.1793079,0.02884387,0.029229702,0.0727186,0.9186071,0.02239089,0.018817475,0.020398827,0.019785792,0.9206085,0.018887568,0.019816887,0.021230979,0.019456008,0.9163153767585754,0.0206941086798906,0.0204943940043449,0.0203706473112106,0.0221254862844944,[0.81695944 0.09213178 0.02327365 0.02432366 0.04331148],0.8169594357325244,0.09213177608563361,0.02327364872469519,0.024323658419872208,0.0433114810372746
h7.jpg,F0,F0,0.8816451,0.03162497,0.026502958,0.02540941,0.034817662,0.910004,0.026149854,0.021633182,0.021543171,0.020669816,0.91791767,0.020682013,0.020020608,0.020074792,0.021304904,0.9172486066818236,0.0205441396683454,0.0201784837990999,0.0206546913832426,0.0213741697371006,[0.89739999 0.02858324 0.02379753 0.0232615  0.02695775],0.8973999930932227,0.028583237253292537,0.0237975255271416,0.02326149811336983,0.026957746012973426
h70.jpg,F0,F0,0.7725171,0.1283617,0.026540447,0.025518266,0.047062505,0.919673,0.021896819,0.018565096,0.020180091,0.019684916,0.92004067,0.018925695,0.019943496,0.021303726,0.01978635,0.9163455367088318,0.0206507481634616,0.0206068307161331,0.020333794876933,0.0220631174743175,[0.85427041 0.06921455 0.0221097  0.02255261 0.03185273],0.8542704079619988,0.06921454633446952,0.022109697225653747,0.022552614019081253,0.03185273445879661
h73.jpg,F0,F0,0.44981736,0.081930056,0.073089845,0.07132077,0.32384193,0.9163151,0.021698466,0.02091753,0.019515954,0.021553047,0.9175599,0.02160802,0.02036888,0.021827623,0.0186356,0.91432386636734,0.0209134984761476,0.0211962684988975,0.0209140516817569,0.0226524211466312,[0.70898275 0.04846806 0.04410522 0.04254032 0.15590366],0.708982745193853,0.04846805978377871,0.0441052239432646,0.04254031511158182,0.1559036559675219
h75.jpg,F0,F0,0.2735633,0.1844014,0.07443304,0.07272681,0.39487547,0.88289493,0.03807361,0.021155827,0.022257466,0.035618123,0.91965,0.020464707,0.019717392,0.021572225,0.018595614,0.9152361750602722,0.0208252258598804,0.020976223051548,0.0206627417355775,0.0222996678203344,[0.61208088 0.10310818 0.04483459 0.04468829 0.19528806],0.6120808817434804,0.10310818493723845,0.044834589030760284,0.04468828625070668,0.19528805803781427
h80.jpg,F0,F0,0.48677212,0.25542444,0.06466346,0.050098926,0.14304101,0.87028074,0.017977396,0.02108101,0.022536615,0.06812434,0.92167485,0.019423906,0.018894684,0.021292664,0.01871386,0.9179619550704956,0.0206959340721368,0.0204432439059019,0.0201220903545618,0.0207768660038709,[0.69983244 0.12350941 0.04045099 0.03478653 0.10142063],0.6998324388616808,0.12350941104060041,0.04045098629906951,0.034786529728359085,0.10142063407029016
h83.jpg,F0,F0,0.6333292,0.17747207,0.055800192,0.04441793,0.08898061,0.87517506,0.018778995,0.023721999,0.022782443,0.059541516,0.92264843,0.01904883,0.018637197,0.021100266,0.018565223,0.91855126619339,0.020120620727539,0.0205070339143276,0.020126512274146,0.0206946227699518,[0.767688   0.08930925 0.03797897 0.03239821 0.07262556],0.7676880048843083,0.0893092498311583,0.03797897335861499,0.03239821473721448,0.07262555718870381
h87.jpg,F0,F0,0.65648544,0.15808411,0.050684333,0.04362465,0.09112156,0.8910231,0.019187804,0.021722915,0.022093745,0.04597247,0.92047316,0.019752787,0.019919295,0.022186909,0.017667757,0.917322039604187,0.0206433776766061,0.0205418746918439,0.0204298458993434,0.0210628919303417,[0.78678409 0.08091949 0.03459465 0.03166303 0.06603873],0.7867840926181136,0.08091949068240402,0.03459465424996638,0.03166303420429283,0.06603872824522326
i1.jpg,F0,F0,0.83195084,0.052208707,0.027022256,0.031393655,0.05742456,0.43301594,0.034190986,0.023180148,0.025699746,0.48391324,0.9145311,0.023540013,0.02128625,0.020945428,0.0196972,0.9175150394439696,0.0208338685333728,0.0199528951197862,0.0202777292579412,0.0214204378426074,[0.61032031 0.04219886 0.02488775 0.02823037 0.2943627 ],0.610320314773427,0.04219886025578044,0.024887750526861867,0.028230371055366885,0.2943627033885638
i13.jpg,F0,F0,0.77934617,0.055364624,0.037328076,0.03404389,0.093917236,0.31252548,0.05110985,0.02428751,0.026121043,0.5859561,0.92567927,0.019021679,0.019021492,0.019633625,0.016643923,0.9156851172447203,0.0212851595133543,0.0205056983977556,0.020514590665698,0.0220094230026006,[0.52000135 0.05300086 0.03008332 0.02964231 0.36727216],0.520001348057793,0.05300086126145411,0.030083317448712787,0.02964230866598591,0.36727216456605427
i14.jpg,F0,F0,0.78633904,0.038937964,0.033084434,0.05195552,0.08968308,0.9051148,0.021410007,0.020348966,0.02337025,0.029755905,0.9149339,0.01664504,0.01980263,0.023727719,0.024890749,0.9170955419540404,0.0205791629850864,0.0206747259944677,0.019834479317069,0.0218160841614007,[0.85232559 0.02920021 0.02600917 0.03607482 0.05639021],0.8523255930315248,0.029200210785960426,0.026009174601100925,0.03607481527817351,0.05639020630324031
i19.jpg,F0,F0,0.63010097,0.05938534,0.046068117,0.051703613,0.21274199,0.84719604,0.04343914,0.016632674,0.04373651,0.048995603,0.91768396,0.017999725,0.020754468,0.024434026,0.019127786,0.9166571497917176,0.0206381548196077,0.0197099447250366,0.0207905564457178,0.0222041625529527,[0.75070935 0.05052634 0.02971509 0.04727744 0.12177178],0.7507093459757689,0.0505263402526317,0.02971509325968658,0.04727744490305389,0.12177177560885888
i3.jpg,F0,F0,0.61814725,0.07722435,0.04015175,0.030758383,0.23371828,0.7415903,0.07457851,0.024011431,0.020209637,0.13961011,0.9181654,0.021002838,0.019340448,0.021252805,0.02023841,0.9178191423416138,0.0204630605876445,0.0200522541999816,0.0202952641993761,0.0213702730834484,[0.68672672 0.07575444 0.03118491 0.02489797 0.18143596],0.6867267228326459,0.07575443895622615,0.031184906138831025,0.02489796857768708,0.18143596349460972
j10.jpg,F0,F0,0.67427665,0.0939865,0.038968723,0.04299524,0.14977285,0.6761183,0.14461407,0.029650215,0.0260057,0.12361167,0.920597,0.02107989,0.019397823,0.01903948,0.019885749,0.9181450009346008,0.0203536730259656,0.0197852328419685,0.0197726655751466,0.0219435077160596,[0.67529982 0.12211293 0.03379178 0.03355661 0.13523887],0.6752998168763147,0.12211293283868047,0.03379177551159247,0.03355660805740165,0.13523886671601082
j11.jpg,F0,F0,0.70328563,0.08106357,0.03282248,0.045950115,0.1368782,0.6262751,0.18246554,0.029184788,0.02810311,0.1339715,0.91827375,0.021806374,0.020078108,0.019344077,0.020497793,0.918095052242279,0.020343080163002,0.0199857670813798,0.0196888968348503,0.0218871850520372,[0.66050199 0.137398   0.03080154 0.03603511 0.13526336],0.6605019897460735,0.1373979951824823,0.030801539418193146,0.03603511154155901,0.135263364111692
j14.jpg,F0,F0,0.9365965,0.0146630565,0.01884513,0.015942803,0.013952452,0.9116862,0.020537717,0.023320047,0.020808568,0.023647567,0.9169613,0.025245262,0.023725243,0.017838098,0.01623007,0.915876805782318,0.0210702773183584,0.0195869859308004,0.0211845189332962,0.0222813971340656,[0.92275742 0.01792676 0.02133119 0.01864601 0.01933863],0.9227574176844793,0.017926756257901848,0.021331194381395364,0.01864600523704362,0.019338626439179833
j15.jpg,F0,F0,0.9342043,0.015527447,0.019167684,0.01674495,0.014355659,0.9126922,0.02116316,0.022852382,0.020319922,0.022972355,0.9187116,0.024780158,0.022940591,0.017549887,0.01601765,0.9157208204269408,0.0212485585361719,0.019497912377119,0.0212197266519069,0.0223129298537969,[0.92225311 0.0186584  0.02121474 0.01873105 0.01914271],0.9222531072028286,0.018658398138012053,0.021214737843360205,0.018731045024842616,0.019142711790956498
j2.jpg,F0,F0,0.42167747,0.21124299,0.111609496,0.08469181,0.17077823,0.46271038,0.060804456,0.035956293,0.04095483,0.39957404,0.92192525,0.01869169,0.02003536,0.02024181,0.019105935,0.913865089416504,0.020881162956357,0.021020209416747,0.0216285549104213,0.0226050075143575,[0.44447353 0.12766603 0.06957994 0.06039349 0.29788701],0.44447353214821606,0.12766602696455406,0.06957993894013098,0.06039348791869592,0.29788701402840306
j20.jpg,F0,F0,0.9404343,0.012629414,0.01862289,0.015090556,0.013222915,0.9117973,0.020293161,0.023785869,0.02055307,0.023570511,0.91748786,0.024701864,0.023391759,0.017686212,0.016732343,0.9163467288017272,0.0206235442310571,0.0199168007820844,0.0209827069193124,0.0221303477883338,[0.92452487 0.01688705 0.02149121 0.01812529 0.01897158],0.9245248704506783,0.016887051494291382,0.021491212012913968,0.018125286292018497,0.01897157975009767
j30.jpg,F0,F0,0.8998972,0.021675486,0.028864937,0.026431138,0.023131348,0.90500325,0.023615906,0.026234172,0.020898163,0.024248574,0.9256139,0.018558895,0.020827435,0.01826647,0.016733294,0.9136298894882202,0.0207625329494476,0.0214649178087711,0.0208595693111419,0.0232830569148063,[0.90273382 0.0227535  0.0274034  0.02335726 0.02375203],0.9027338181132849,0.022753495187176686,0.0274033985717793,0.02335726102501382,0.023752027102745262
j32.jpg,F0,F0,0.88969153,0.03154791,0.026951183,0.028251763,0.023557622,0.9114456,0.021514341,0.02472287,0.019664012,0.022653276,0.922536,0.018989334,0.020878818,0.01917555,0.018420255,0.9135748744010924,0.0207862723618745,0.0213392358273267,0.0210456419736146,0.0232539158314466,[0.90177707 0.0259737  0.02571323 0.02348079 0.02305521],0.901777071640387,0.025973703479095358,0.025713229827680876,0.023480788847291587,0.023055206205545145
j35.jpg,F0,F0,0.890012,0.025979023,0.030724335,0.028635949,0.024648769,0.91133547,0.0224044,0.024219245,0.019323252,0.022717614,0.9217597,0.019497208,0.021703228,0.018904883,0.018134978,0.913776695728302,0.0209115240722894,0.0212282110005617,0.0209318120032548,0.0231517776846885,[0.90185835 0.02399312 0.0271104  0.02346223 0.0235759 ],0.9018583512790671,0.02399312077615975,0.02711039548154748,0.023462227899599373,0.023575904563626217
j38.jpg,F0,F0,0.83049804,0.059771325,0.042027935,0.029705474,0.037997305,0.88259095,0.02342024,0.023759002,0.023700904,0.04652885,0.91995895,0.021643957,0.020915415,0.01962331,0.017858407,0.9157692193984984,0.0205929707735776,0.0208775419741868,0.0204488262534141,0.0223114676773548,[0.85943854 0.03957628 0.03187853 0.0263696  0.04273705],0.8594385411628698,0.03957627757549903,0.03187852761484308,0.026369601642999816,0.042737052003788405
j40.jpg,F0,F0,0.81065845,0.07040831,0.05761843,0.02849708,0.032817826,0.8661828,0.026815146,0.025285184,0.024475183,0.0572417,0.92255193,0.02085844,0.019454088,0.01910185,0.018033653,0.9176005721092224,0.0199680943042039,0.020646022632718,0.0201124791055917,0.0216728616505861,[0.84150527 0.04618988 0.03965551 0.02626269 0.04638664],0.8415052691293482,0.0461898832511936,0.03965551357718604,0.026262691467561283,0.04638664257471083
j44.jpg,F0,F0,0.88680214,0.026610509,0.031687755,0.033478204,0.021421347,0.89760953,0.023811145,0.025066407,0.02170326,0.0318097,0.9157759,0.022784278,0.023307046,0.019701192,0.01843152,0.914806067943573,0.0208465289324522,0.0213649701327085,0.0204622130841016,0.0225201565772295,[0.89280624 0.02505531 0.02800923 0.02693657 0.02719265],0.8928062425795347,0.02505530669426009,0.028009228239969236,0.026936568354655882,0.027192654131580042
j53.jpg,F0,F0,0.9001739,0.025135886,0.0211705,0.025894545,0.027625266,0.9115591,0.02743587,0.020125957,0.02048352,0.02039556,0.9222774,0.018977745,0.021540072,0.01955448,0.017650286,0.9188883304595948,0.0198289640247821,0.0202724579721689,0.0195497181266546,0.0214605163782835,[0.90649897 0.02641365 0.0205902  0.02288842 0.02360876],0.9064989685056597,0.026413653647447168,0.02059019736559406,0.02288841892424431,0.023608761557054873
j54.jpg,F0,F0,0.9033925,0.02320261,0.021035405,0.024523485,0.027845997,0.91278964,0.026450392,0.020265661,0.02022683,0.020267501,0.9226337,0.01909879,0.021432752,0.019370861,0.017463835,0.918562114238739,0.0199033860117197,0.0203564055263996,0.0195621848106384,0.0216160118579864,[0.90861312 0.02500693 0.02060777 0.02213645 0.02363572],0.9086131224299758,0.025006933033250137,0.020607769197151213,0.022136454178806993,0.02363572116081579
j58.jpg,F0,F0,0.88770837,0.019862043,0.025245704,0.04159019,0.025593687,0.8743648,0.056696482,0.024223886,0.02124863,0.0234662,0.9201938,0.01995943,0.020681724,0.019828234,0.019336766,0.9190223217010498,0.0198535658419132,0.0200278479605913,0.0197840668261051,0.0213122367858886,[0.88029528 0.04032562 0.02467803 0.03028932 0.02441175],0.8802952788811156,0.040325620374563456,0.02467802742656144,0.03028932344775967,0.024411749869999944
j68.jpg,F0,F0,0.8987291,0.023857402,0.03219807,0.020685263,0.02453019,0.9070514,0.025940286,0.023556523,0.020987615,0.022464182,0.9150053,0.01789333,0.02100817,0.022865884,0.023227302,0.9165562391281128,0.0215076208114624,0.0201275218278169,0.0203070882707834,0.0215015672147274,[0.90335259 0.02501456 0.02739721 0.02085324 0.02338241],0.9033525869515737,0.02501455941645636,0.027397210159818074,0.020853236032119922,0.023382407440031894
j70.jpg,F0,F0,0.87629634,0.034515105,0.035866432,0.021817775,0.03150438,0.9108048,0.022422608,0.024317224,0.01707282,0.025382567,0.90592074,0.022967895,0.025135498,0.023348588,0.022627229,0.9173483848571776,0.0210787095129489,0.0202284883707761,0.0201942175626754,0.02115024253726,[0.89546768 0.02779705 0.0294502  0.01918169 0.02810337],0.8954676844789674,0.027797050422361972,0.029450204603622708,0.019181688413609278,0.028103372081438673
j73.jpg,F0,F0,0.8950189,0.02424204,0.02903889,0.026668105,0.025032155,0.91958964,0.018308353,0.022208842,0.018325772,0.021567384,0.9097406,0.021937996,0.024985762,0.022899836,0.02043583,0.9161176681518556,0.0209536328911781,0.020722085610032,0.0207535419613122,0.0214530862867832,[0.90866928 0.02094555 0.02524442 0.02203347 0.02310728],0.9086692793076865,0.020945546489128095,0.025244418005334262,0.02203347478438394,0.023107281413467375
j84.jpg,F0,F0,0.7505321,0.12957315,0.053709466,0.033540726,0.032644574,0.8344183,0.08863975,0.02718889,0.023845188,0.025907958,0.9217439,0.020446911,0.020031968,0.018446546,0.01933063,0.9171404838562012,0.0210649743676185,0.0201643742620944,0.020296948030591,0.0213332623243331,[0.7971355  0.10683237 0.03897581 0.02815431 0.02890201],0.7971355006905626,0.10683236635831234,0.03897581052732773,0.028154314454640963,0.02890200796915645
j85.jpg,F0,F0,0.8459152,0.06539756,0.028484803,0.031569973,0.028632427,0.84210485,0.074666336,0.03316875,0.020303553,0.029756516,0.9185943,0.019942967,0.021501532,0.020226553,0.019734617,0.9165464639663696,0.0206953678280115,0.0202736351639032,0.020178347826004,0.0223061591386795,[0.84379835 0.07054688 0.031087   0.02531085 0.02925692],0.8437983504207996,0.0705468809641407,0.03108699620263339,0.025310851123692746,0.029256921288733483
j94.jpg,F0,F0,0.84418964,0.059452973,0.037669495,0.023348557,0.035339277,0.9104507,0.018422408,0.019960087,0.021520013,0.0296468,0.91608095,0.019906988,0.018769158,0.01834755,0.026895415,0.9177239537239076,0.020752852782607,0.0205297153443098,0.019676798954606,0.0213167704641819,[0.88100136 0.03665822 0.02783094 0.0223327  0.03217679],0.8810013587946957,0.03665821544870859,0.027830935593726628,0.022332699698653147,0.032176790464215975
